"","datetime","date","do","month_yr"
"7477",2017-11-08 12:00:00,2017-11-08,7.6,"2017-11"
"7478",2017-11-08 13:00:00,2017-11-08,7.4,"2017-11"
"7479",2017-11-08 14:00:00,2017-11-08,7.4,"2017-11"
"7480",2017-11-08 15:00:00,2017-11-08,7.2,"2017-11"
"7481",2017-11-08 16:00:00,2017-11-08,7.4,"2017-11"
"7482",2017-11-08 17:00:00,2017-11-08,7.5,"2017-11"
"7483",2017-11-08 18:00:00,2017-11-08,7.6,"2017-11"
"7484",2017-11-08 19:00:00,2017-11-08,7.7,"2017-11"
"7485",2017-11-08 20:00:00,2017-11-08,7.85,"2017-11"
"7486",NA,NA,NA,NA
"7487",2017-11-08 22:00:00,2017-11-08,8.8,"2017-11"
"7488",2017-11-08 23:00:00,2017-11-08,8.6,"2017-11"
"7489",2017-11-09 00:00:00,2017-11-09,8.2,"2017-11"
"7490",2017-11-09 01:00:00,2017-11-09,8.15,"2017-11"
"7491",2017-11-09 02:00:00,2017-11-09,8.15,"2017-11"
"7492",2017-11-09 03:00:00,2017-11-09,8.1,"2017-11"
"7493",NA,NA,NA,NA
"7494",2017-11-09 05:00:00,2017-11-09,7.8,"2017-11"
"7495",2017-11-09 06:00:00,2017-11-09,7.9,"2017-11"
"7496",2017-11-09 07:00:00,2017-11-09,7.9,"2017-11"
"7497",2017-11-09 08:00:00,2017-11-09,8,"2017-11"
"7498",2017-11-09 09:00:00,2017-11-09,8,"2017-11"
"7499",2017-11-09 10:00:00,2017-11-09,8.1,"2017-11"
"7500",2017-11-09 11:00:00,2017-11-09,8,"2017-11"
"7501",2017-11-09 12:00:00,2017-11-09,8.3,"2017-11"
"7502",2017-11-09 13:00:00,2017-11-09,8.2,"2017-11"
"7503",2017-11-09 14:00:00,2017-11-09,8.1,"2017-11"
"7504",NA,NA,NA,NA
"7505",2017-11-09 16:00:00,2017-11-09,7.7,"2017-11"
"7506",2017-11-09 17:00:00,2017-11-09,7.8,"2017-11"
"7507",2017-11-09 18:00:00,2017-11-09,7.8,"2017-11"
"7508",2017-11-09 19:00:00,2017-11-09,7.9,"2017-11"
"7509",2017-11-09 20:00:00,2017-11-09,7.8,"2017-11"
"7510",2017-11-09 21:00:00,2017-11-09,7.7,"2017-11"
"7511",2017-11-09 22:00:00,2017-11-09,7.8,"2017-11"
"7512",2017-11-09 23:00:00,2017-11-09,7.65,"2017-11"
"7513",2017-11-10 00:00:00,2017-11-10,7.7,"2017-11"
"7514",2017-11-10 01:00:00,2017-11-10,7.8,"2017-11"
"7515",2017-11-10 02:00:00,2017-11-10,8,"2017-11"
"7516",2017-11-10 03:00:00,2017-11-10,7.9,"2017-11"
"7517",2017-11-10 04:00:00,2017-11-10,7.75,"2017-11"
"7518",2017-11-10 05:00:00,2017-11-10,7.65,"2017-11"
"7519",2017-11-10 06:00:00,2017-11-10,7.5,"2017-11"
"7520",2017-11-10 07:00:00,2017-11-10,7.65,"2017-11"
"7521",2017-11-10 08:00:00,2017-11-10,7.7,"2017-11"
"7522",2017-11-10 09:00:00,2017-11-10,7.7,"2017-11"
"7523",2017-11-10 10:00:00,2017-11-10,7.7,"2017-11"
"7524",2017-11-10 11:00:00,2017-11-10,7.8,"2017-11"
"7525",2017-11-10 12:00:00,2017-11-10,7.8,"2017-11"
"7526",2017-11-10 13:00:00,2017-11-10,8,"2017-11"
"7527",2017-11-10 14:00:00,2017-11-10,8,"2017-11"
"7528",2017-11-10 15:00:00,2017-11-10,7.85,"2017-11"
"7529",2017-11-10 16:00:00,2017-11-10,7.75,"2017-11"
"7530",2017-11-10 17:00:00,2017-11-10,7.7,"2017-11"
"7531",2017-11-10 18:00:00,2017-11-10,7.8,"2017-11"
"7532",2017-11-10 19:00:00,2017-11-10,7.8,"2017-11"
"7533",2017-11-10 20:00:00,2017-11-10,7.8,"2017-11"
"7534",2017-11-10 21:00:00,2017-11-10,7.8,"2017-11"
"7535",NA,NA,NA,NA
"7536",2017-11-10 23:00:00,2017-11-10,7.5,"2017-11"
"7537",2017-11-11 00:00:00,2017-11-11,7.35,"2017-11"
"7538",2017-11-11 01:00:00,2017-11-11,7.2,"2017-11"
"7539",2017-11-11 02:00:00,2017-11-11,7.6,"2017-11"
"7540",2017-11-11 03:00:00,2017-11-11,7.8,"2017-11"
"7541",2017-11-11 04:00:00,2017-11-11,7.8,"2017-11"
"7542",2017-11-11 05:00:00,2017-11-11,7.55,"2017-11"
"7543",2017-11-11 06:00:00,2017-11-11,7.4,"2017-11"
"7544",2017-11-11 07:00:00,2017-11-11,7.2,"2017-11"
"7545",2017-11-11 08:00:00,2017-11-11,7.4,"2017-11"
"7546",2017-11-11 09:00:00,2017-11-11,7.5,"2017-11"
"7547",2017-11-11 10:00:00,2017-11-11,7.65,"2017-11"
"7548",2017-11-11 11:00:00,2017-11-11,7.7,"2017-11"
"7549",2017-11-11 12:00:00,2017-11-11,7.6,"2017-11"
"7550",2017-11-11 13:00:00,2017-11-11,7.5,"2017-11"
"7551",2017-11-11 14:00:00,2017-11-11,7.75,"2017-11"
"7552",2017-11-11 15:00:00,2017-11-11,7.9,"2017-11"
"7553",2017-11-11 16:00:00,2017-11-11,8,"2017-11"
"7554",2017-11-11 17:00:00,2017-11-11,8,"2017-11"
"7555",2017-11-11 18:00:00,2017-11-11,7.75,"2017-11"
"7556",2017-11-11 19:00:00,2017-11-11,7.6,"2017-11"
"7557",2017-11-11 20:00:00,2017-11-11,7.7,"2017-11"
"7558",2017-11-11 21:00:00,2017-11-11,7.7,"2017-11"
"7559",2017-11-11 22:00:00,2017-11-11,7.7,"2017-11"
"7560",2017-11-11 23:00:00,2017-11-11,7.5,"2017-11"
"7561",2017-11-12 00:00:00,2017-11-12,7.3,"2017-11"
"7562",2017-11-12 01:00:00,2017-11-12,7.2,"2017-11"
"7563",2017-11-12 02:00:00,2017-11-12,7.1,"2017-11"
"7564",2017-11-12 03:00:00,2017-11-12,7.25,"2017-11"
"7565",2017-11-12 04:00:00,2017-11-12,7.65,"2017-11"
"7566",2017-11-12 05:00:00,2017-11-12,7.6,"2017-11"
"7567",2017-11-12 06:00:00,2017-11-12,7.45,"2017-11"
"7568",2017-11-12 07:00:00,2017-11-12,7.3,"2017-11"
"7569",2017-11-12 08:00:00,2017-11-12,7.1,"2017-11"
"7570",2017-11-12 09:00:00,2017-11-12,7.35,"2017-11"
"7571",2017-11-12 10:00:00,2017-11-12,7.4,"2017-11"
"7572",2017-11-12 11:00:00,2017-11-12,7.6,"2017-11"
"7573",2017-11-12 12:00:00,2017-11-12,7.75,"2017-11"
"7574",2017-11-12 13:00:00,2017-11-12,7.7,"2017-11"
"7575",2017-11-12 14:00:00,2017-11-12,7.8,"2017-11"
"7576",2017-11-12 15:00:00,2017-11-12,7.8,"2017-11"
"7577",2017-11-12 16:00:00,2017-11-12,7.75,"2017-11"
"7578",2017-11-12 17:00:00,2017-11-12,8,"2017-11"
"7579",2017-11-12 18:00:00,2017-11-12,7.8,"2017-11"
"7580",2017-11-12 19:00:00,2017-11-12,7.7,"2017-11"
"7581",2017-11-12 20:00:00,2017-11-12,7.55,"2017-11"
"7582",2017-11-12 21:00:00,2017-11-12,7.65,"2017-11"
"7583",2017-11-12 22:00:00,2017-11-12,7.7,"2017-11"
"7584",2017-11-12 23:00:00,2017-11-12,7.6,"2017-11"
"7585",2017-11-13 00:00:00,2017-11-13,7.5,"2017-11"
"7586",2017-11-13 01:00:00,2017-11-13,7.4,"2017-11"
"7587",2017-11-13 02:00:00,2017-11-13,7.6,"2017-11"
"7588",2017-11-13 03:00:00,2017-11-13,7.5,"2017-11"
"7589",2017-11-13 04:00:00,2017-11-13,7.55,"2017-11"
"7590",2017-11-13 05:00:00,2017-11-13,7.7,"2017-11"
"7591",2017-11-13 06:00:00,2017-11-13,7.7,"2017-11"
"7592",2017-11-13 07:00:00,2017-11-13,7.5,"2017-11"
"7593",2017-11-13 08:00:00,2017-11-13,7.4,"2017-11"
"7594",2017-11-13 09:00:00,2017-11-13,7.35,"2017-11"
"7595",2017-11-13 10:00:00,2017-11-13,7.5,"2017-11"
"7596",2017-11-13 11:00:00,2017-11-13,7.5,"2017-11"
"7597",2017-11-13 12:00:00,2017-11-13,7.65,"2017-11"
"7598",2017-11-13 13:00:00,2017-11-13,7.9,"2017-11"
"7599",2017-11-13 14:00:00,2017-11-13,7.9,"2017-11"
"7600",2017-11-13 15:00:00,2017-11-13,7.7,"2017-11"
"7601",2017-11-13 16:00:00,2017-11-13,7.9,"2017-11"
"7602",2017-11-13 17:00:00,2017-11-13,7.9,"2017-11"
"7603",2017-11-13 18:00:00,2017-11-13,7.9,"2017-11"
"7604",2017-11-13 19:00:00,2017-11-13,7.9,"2017-11"
"7605",NA,NA,NA,NA
"7606",2017-11-13 21:00:00,2017-11-13,7.5,"2017-11"
"7607",2017-11-13 22:00:00,2017-11-13,7.7,"2017-11"
"7608",2017-11-13 23:00:00,2017-11-13,7.7,"2017-11"
"7609",2017-11-14 00:00:00,2017-11-14,7.7,"2017-11"
"7610",2017-11-14 01:00:00,2017-11-14,7.7,"2017-11"
"7611",2017-11-14 02:00:00,2017-11-14,7.5,"2017-11"
"7612",2017-11-14 03:00:00,2017-11-14,7.3,"2017-11"
"7613",2017-11-14 04:00:00,2017-11-14,7.5,"2017-11"
"7614",2017-11-14 05:00:00,2017-11-14,7.65,"2017-11"
"7615",2017-11-14 06:00:00,2017-11-14,7.75,"2017-11"
"7616",2017-11-14 07:00:00,2017-11-14,7.65,"2017-11"
"7617",2017-11-14 08:00:00,2017-11-14,7.5,"2017-11"
"7618",2017-11-14 09:00:00,2017-11-14,7.4,"2017-11"
"7619",2017-11-14 10:00:00,2017-11-14,7.4,"2017-11"
"7620",2017-11-14 11:00:00,2017-11-14,7.5,"2017-11"
"7621",2017-11-14 12:00:00,2017-11-14,7.7,"2017-11"
"7622",2017-11-14 13:00:00,2017-11-14,7.8,"2017-11"
"7623",2017-11-14 14:00:00,2017-11-14,7.95,"2017-11"
"7624",2017-11-14 15:00:00,2017-11-14,8,"2017-11"
"7625",2017-11-14 16:00:00,2017-11-14,8,"2017-11"
"7626",2017-11-14 17:00:00,2017-11-14,8,"2017-11"
"7627",2017-11-14 18:00:00,2017-11-14,7.9,"2017-11"
"7628",2017-11-14 19:00:00,2017-11-14,7.8,"2017-11"
"7629",2017-11-14 20:00:00,2017-11-14,7.7,"2017-11"
"7630",2017-11-14 21:00:00,2017-11-14,7.5,"2017-11"
"7631",2017-11-14 22:00:00,2017-11-14,7.4,"2017-11"
"7632",2017-11-14 23:00:00,2017-11-14,7.45,"2017-11"
"7633",2017-11-15 00:00:00,2017-11-15,7.5,"2017-11"
"7634",2017-11-15 01:00:00,2017-11-15,7.6,"2017-11"
"7635",2017-11-15 02:00:00,2017-11-15,7.6,"2017-11"
"7636",2017-11-15 03:00:00,2017-11-15,7.6,"2017-11"
"7637",2017-11-15 04:00:00,2017-11-15,7.55,"2017-11"
"7638",2017-11-15 05:00:00,2017-11-15,7.6,"2017-11"
"7639",2017-11-15 06:00:00,2017-11-15,7.75,"2017-11"
"7640",2017-11-15 07:00:00,2017-11-15,7.65,"2017-11"
"7641",2017-11-15 08:00:00,2017-11-15,7.55,"2017-11"
"7642",2017-11-15 09:00:00,2017-11-15,7.3,"2017-11"
"7643",2017-11-15 10:00:00,2017-11-15,7.25,"2017-11"
"7644",2017-11-15 11:00:00,2017-11-15,7.45,"2017-11"
"7645",2017-11-15 12:00:00,2017-11-15,7.5,"2017-11"
"7646",2017-11-15 13:00:00,2017-11-15,7.8,"2017-11"
"7647",2017-11-15 14:00:00,2017-11-15,7.8,"2017-11"
"7648",2017-11-15 15:00:00,2017-11-15,7.8,"2017-11"
"7649",2017-11-15 16:00:00,2017-11-15,7.9,"2017-11"
"7650",2017-11-15 17:00:00,2017-11-15,7.95,"2017-11"
"7651",2017-11-15 18:00:00,2017-11-15,7.9,"2017-11"
"7652",2017-11-15 19:00:00,2017-11-15,7.9,"2017-11"
"7653",2017-11-15 20:00:00,2017-11-15,7.9,"2017-11"
"7654",2017-11-15 21:00:00,2017-11-15,7.8,"2017-11"
"7655",2017-11-15 22:00:00,2017-11-15,7.8,"2017-11"
"7656",2017-11-15 23:00:00,2017-11-15,7.8,"2017-11"
"7657",2017-11-16 00:00:00,2017-11-16,7.8,"2017-11"
"7658",2017-11-16 01:00:00,2017-11-16,7.7,"2017-11"
"7659",2017-11-16 02:00:00,2017-11-16,7.75,"2017-11"
"7660",2017-11-16 03:00:00,2017-11-16,7.9,"2017-11"
"7661",2017-11-16 04:00:00,2017-11-16,7.9,"2017-11"
"7662",2017-11-16 05:00:00,2017-11-16,7.8,"2017-11"
"7663",2017-11-16 06:00:00,2017-11-16,8,"2017-11"
"7664",2017-11-16 07:00:00,2017-11-16,7.95,"2017-11"
"7665",2017-11-16 08:00:00,2017-11-16,8,"2017-11"
"7666",2017-11-16 09:00:00,2017-11-16,7.9,"2017-11"
"7667",NA,NA,NA,NA
"7668",2017-11-16 11:00:00,2017-11-16,7.6,"2017-11"
"7669",2017-11-16 12:00:00,2017-11-16,7.7,"2017-11"
"7670",2017-11-16 13:00:00,2017-11-16,7.75,"2017-11"
"7671",2017-11-16 14:00:00,2017-11-16,7.9,"2017-11"
"7672",2017-11-16 15:00:00,2017-11-16,7.85,"2017-11"
"7673",2017-11-16 16:00:00,2017-11-16,7.7,"2017-11"
"7674",2017-11-16 17:00:00,2017-11-16,7.8,"2017-11"
"7675",2017-11-16 18:00:00,2017-11-16,7.7,"2017-11"
"7676",2017-11-16 19:00:00,2017-11-16,7.7,"2017-11"
"7677",2017-11-16 20:00:00,2017-11-16,7.85,"2017-11"
"7678",2017-11-16 21:00:00,2017-11-16,7.85,"2017-11"
"7679",2017-11-16 22:00:00,2017-11-16,7.85,"2017-11"
"7680",2017-11-16 23:00:00,2017-11-16,7.7,"2017-11"
"7681",2017-11-17 00:00:00,2017-11-17,7.6,"2017-11"
"7682",2017-11-17 01:00:00,2017-11-17,7.8,"2017-11"
"7683",2017-11-17 02:00:00,2017-11-17,7.9,"2017-11"
"7684",2017-11-17 03:00:00,2017-11-17,7.9,"2017-11"
"7685",2017-11-17 04:00:00,2017-11-17,7.8,"2017-11"
"7686",2017-11-17 05:00:00,2017-11-17,7.75,"2017-11"
"7687",2017-11-17 06:00:00,2017-11-17,7.8,"2017-11"
"7688",2017-11-17 07:00:00,2017-11-17,7.9,"2017-11"
"7689",2017-11-17 08:00:00,2017-11-17,7.9,"2017-11"
"7690",2017-11-17 09:00:00,2017-11-17,7.95,"2017-11"
"7691",2017-11-17 10:00:00,2017-11-17,7.8,"2017-11"
"7692",2017-11-17 11:00:00,2017-11-17,7.7,"2017-11"
"7693",2017-11-17 12:00:00,2017-11-17,7.7,"2017-11"
"7694",2017-11-17 13:00:00,2017-11-17,7.85,"2017-11"
"7695",2017-11-17 14:00:00,2017-11-17,8.1,"2017-11"
"7696",2017-11-17 15:00:00,2017-11-17,8.05,"2017-11"
"7697",2017-11-17 16:00:00,2017-11-17,8,"2017-11"
"7698",2017-11-17 17:00:00,2017-11-17,8.1,"2017-11"
"7699",2017-11-17 18:00:00,2017-11-17,7.85,"2017-11"
"7700",2017-11-17 19:00:00,2017-11-17,8.2,"2017-11"
"7701",2017-11-17 20:00:00,2017-11-17,7.85,"2017-11"
"7702",2017-11-17 21:00:00,2017-11-17,8.15,"2017-11"
"7703",2017-11-17 22:00:00,2017-11-17,8,"2017-11"
"7704",2017-11-17 23:00:00,2017-11-17,7.85,"2017-11"
"7705",2017-11-18 00:00:00,2017-11-18,7.7,"2017-11"
"7706",2017-11-18 01:00:00,2017-11-18,7.6,"2017-11"
"7707",2017-11-18 02:00:00,2017-11-18,7.75,"2017-11"
"7708",2017-11-18 03:00:00,2017-11-18,7.8,"2017-11"
"7709",2017-11-18 04:00:00,2017-11-18,7.9,"2017-11"
"7710",2017-11-18 05:00:00,2017-11-18,7.9,"2017-11"
"7711",2017-11-18 06:00:00,2017-11-18,7.8,"2017-11"
"7712",2017-11-18 07:00:00,2017-11-18,7.9,"2017-11"
"7713",2017-11-18 08:00:00,2017-11-18,7.9,"2017-11"
"7714",2017-11-18 09:00:00,2017-11-18,7.8,"2017-11"
"7715",2017-11-18 10:00:00,2017-11-18,7.9,"2017-11"
"7716",NA,NA,NA,NA
"7717",2017-11-18 12:00:00,2017-11-18,7.65,"2017-11"
"7718",2017-11-18 13:00:00,2017-11-18,7.75,"2017-11"
"7719",2017-11-18 14:00:00,2017-11-18,7.85,"2017-11"
"7720",2017-11-18 15:00:00,2017-11-18,8.05,"2017-11"
"7721",2017-11-18 16:00:00,2017-11-18,8.1,"2017-11"
"7722",2017-11-18 17:00:00,2017-11-18,8.05,"2017-11"
"7723",2017-11-18 18:00:00,2017-11-18,8.1,"2017-11"
"7724",NA,NA,NA,NA
"7725",2017-11-18 20:00:00,2017-11-18,7.95,"2017-11"
"7726",2017-11-18 21:00:00,2017-11-18,8,"2017-11"
"7727",2017-11-18 22:00:00,2017-11-18,8.1,"2017-11"
"7728",2017-11-18 23:00:00,2017-11-18,7.9,"2017-11"
"7729",NA,NA,NA,NA
"7730",2017-11-19 01:00:00,2017-11-19,7.5,"2017-11"
"7731",2017-11-19 02:00:00,2017-11-19,7.6,"2017-11"
"7732",2017-11-19 03:00:00,2017-11-19,7.7,"2017-11"
"7733",2017-11-19 04:00:00,2017-11-19,7.8,"2017-11"
"7734",2017-11-19 05:00:00,2017-11-19,7.9,"2017-11"
"7735",2017-11-19 06:00:00,2017-11-19,7.9,"2017-11"
"7736",2017-11-19 07:00:00,2017-11-19,8,"2017-11"
"7737",2017-11-19 08:00:00,2017-11-19,8,"2017-11"
"7738",2017-11-19 09:00:00,2017-11-19,7.9,"2017-11"
"7739",2017-11-19 10:00:00,2017-11-19,7.8,"2017-11"
"7740",2017-11-19 11:00:00,2017-11-19,7.65,"2017-11"
"7741",2017-11-19 12:00:00,2017-11-19,7.6,"2017-11"
"7742",2017-11-19 13:00:00,2017-11-19,7.7,"2017-11"
"7743",2017-11-19 14:00:00,2017-11-19,7.8,"2017-11"
"7744",2017-11-19 15:00:00,2017-11-19,8,"2017-11"
"7745",2017-11-19 16:00:00,2017-11-19,8.25,"2017-11"
"7746",2017-11-19 17:00:00,2017-11-19,8.3,"2017-11"
"7747",2017-11-19 18:00:00,2017-11-19,8.2,"2017-11"
"7748",NA,NA,NA,NA
"7749",2017-11-19 20:00:00,2017-11-19,8.2,"2017-11"
"7750",2017-11-19 21:00:00,2017-11-19,8.15,"2017-11"
"7751",2017-11-19 22:00:00,2017-11-19,8.15,"2017-11"
"7752",2017-11-19 23:00:00,2017-11-19,7.9,"2017-11"
"7753",2017-11-20 00:00:00,2017-11-20,7.8,"2017-11"
"7754",2017-11-20 01:00:00,2017-11-20,7.5,"2017-11"
"7755",2017-11-20 02:00:00,2017-11-20,7.35,"2017-11"
"7756",2017-11-20 03:00:00,2017-11-20,7.6,"2017-11"
"7757",2017-11-20 04:00:00,2017-11-20,7.7,"2017-11"
"7758",2017-11-20 05:00:00,2017-11-20,7.8,"2017-11"
"7759",2017-11-20 06:00:00,2017-11-20,7.9,"2017-11"
"7760",2017-11-20 07:00:00,2017-11-20,7.65,"2017-11"
"7761",2017-11-20 08:00:00,2017-11-20,7.85,"2017-11"
"7762",2017-11-20 09:00:00,2017-11-20,7.9,"2017-11"
"7763",2017-11-20 10:00:00,2017-11-20,7.9,"2017-11"
"7764",2017-11-20 11:00:00,2017-11-20,7.7,"2017-11"
"7765",NA,NA,NA,NA
"7766",2017-11-20 13:00:00,2017-11-20,7.55,"2017-11"
"7767",2017-11-20 14:00:00,2017-11-20,7.65,"2017-11"
"7768",2017-11-20 15:00:00,2017-11-20,7.9,"2017-11"
"7769",2017-11-20 16:00:00,2017-11-20,8.15,"2017-11"
"7770",2017-11-20 17:00:00,2017-11-20,8.2,"2017-11"
"7771",2017-11-20 18:00:00,2017-11-20,8.5,"2017-11"
"7772",2017-11-20 19:00:00,2017-11-20,8.6,"2017-11"
"7773",2017-11-20 20:00:00,2017-11-20,8.3,"2017-11"
"7774",2017-11-20 21:00:00,2017-11-20,8.8,"2017-11"
"7775",2017-11-20 22:00:00,2017-11-20,8.2,"2017-11"
"7776",2017-11-20 23:00:00,2017-11-20,8.1,"2017-11"
"7777",2017-11-21 00:00:00,2017-11-21,8,"2017-11"
"7778",2017-11-21 01:00:00,2017-11-21,7.9,"2017-11"
"7779",2017-11-21 02:00:00,2017-11-21,7.8,"2017-11"
"7780",2017-11-21 03:00:00,2017-11-21,7.75,"2017-11"
"7781",2017-11-21 04:00:00,2017-11-21,7.95,"2017-11"
"7782",2017-11-21 05:00:00,2017-11-21,8.2,"2017-11"
"7783",2017-11-21 06:00:00,2017-11-21,8.3,"2017-11"
"7784",2017-11-21 07:00:00,2017-11-21,8.3,"2017-11"
"7785",2017-11-21 08:00:00,2017-11-21,8.2,"2017-11"
"7786",2017-11-21 09:00:00,2017-11-21,8.3,"2017-11"
"7787",2017-11-21 10:00:00,2017-11-21,8.3,"2017-11"
"7788",2017-11-21 11:00:00,2017-11-21,8.2,"2017-11"
"7789",2017-11-21 12:00:00,2017-11-21,7.7,"2017-11"
"7790",2017-11-21 13:00:00,2017-11-21,7.75,"2017-11"
"7791",2017-11-21 14:00:00,2017-11-21,7.7,"2017-11"
"7792",2017-11-21 15:00:00,2017-11-21,8.1,"2017-11"
"7793",2017-11-21 16:00:00,2017-11-21,8.25,"2017-11"
"7794",2017-11-21 17:00:00,2017-11-21,8.2,"2017-11"
"7795",2017-11-21 18:00:00,2017-11-21,8.1,"2017-11"
"7796",2017-11-21 19:00:00,2017-11-21,8.5,"2017-11"
"7797",2017-11-21 20:00:00,2017-11-21,8.55,"2017-11"
"7798",2017-11-21 21:00:00,2017-11-21,8.45,"2017-11"
"7799",2017-11-21 22:00:00,2017-11-21,8.05,"2017-11"
"7800",2017-11-21 23:00:00,2017-11-21,8.05,"2017-11"
"7801",2017-11-22 00:00:00,2017-11-22,8.3,"2017-11"
"7802",2017-11-22 01:00:00,2017-11-22,8.15,"2017-11"
"7803",2017-11-22 02:00:00,2017-11-22,8.05,"2017-11"
"7804",2017-11-22 03:00:00,2017-11-22,7.75,"2017-11"
"7805",2017-11-22 04:00:00,2017-11-22,7.8,"2017-11"
"7806",2017-11-22 05:00:00,2017-11-22,7.9,"2017-11"
"7807",2017-11-22 06:00:00,2017-11-22,8,"2017-11"
"7808",2017-11-22 07:00:00,2017-11-22,8,"2017-11"
"7809",2017-11-22 08:00:00,2017-11-22,7.9,"2017-11"
"7810",2017-11-22 09:00:00,2017-11-22,7.95,"2017-11"
"7811",2017-11-22 10:00:00,2017-11-22,8.05,"2017-11"
"7812",2017-11-22 11:00:00,2017-11-22,7.9,"2017-11"
"7813",2017-11-22 12:00:00,2017-11-22,7.7,"2017-11"
"7814",2017-11-22 13:00:00,2017-11-22,7.6,"2017-11"
"7815",2017-11-22 14:00:00,2017-11-22,7.6,"2017-11"
"7816",2017-11-22 15:00:00,2017-11-22,7.6,"2017-11"
"7817",NA,NA,NA,NA
"7818",2017-11-22 17:00:00,2017-11-22,8.1,"2017-11"
"7819",2017-11-22 18:00:00,2017-11-22,8,"2017-11"
"7820",2017-11-22 19:00:00,2017-11-22,7.8,"2017-11"
"7821",2017-11-22 20:00:00,2017-11-22,7.85,"2017-11"
"7822",2017-11-22 21:00:00,2017-11-22,8,"2017-11"
"7823",2017-11-22 22:00:00,2017-11-22,7.4,"2017-11"
"7824",2017-11-22 23:00:00,2017-11-22,7.7,"2017-11"
"7825",2017-11-23 00:00:00,2017-11-23,8.1,"2017-11"
"7826",2017-11-23 01:00:00,2017-11-23,8,"2017-11"
"7827",2017-11-23 02:00:00,2017-11-23,7.9,"2017-11"
"7828",2017-11-23 03:00:00,2017-11-23,7.6,"2017-11"
"7829",2017-11-23 04:00:00,2017-11-23,7.5,"2017-11"
"7830",2017-11-23 05:00:00,2017-11-23,7.6,"2017-11"
"7831",2017-11-23 06:00:00,2017-11-23,7.7,"2017-11"
"7832",2017-11-23 07:00:00,2017-11-23,7.8,"2017-11"
"7833",2017-11-23 08:00:00,2017-11-23,7.8,"2017-11"
"7834",2017-11-23 09:00:00,2017-11-23,7.8,"2017-11"
"7835",2017-11-23 10:00:00,2017-11-23,7.9,"2017-11"
"7836",2017-11-23 11:00:00,2017-11-23,7.95,"2017-11"
"7837",2017-11-23 12:00:00,2017-11-23,8.1,"2017-11"
"7838",2017-11-23 13:00:00,2017-11-23,8.3,"2017-11"
"7839",2017-11-23 14:00:00,2017-11-23,7.4,"2017-11"
"7840",2017-11-23 15:00:00,2017-11-23,7.5,"2017-11"
"7841",2017-11-23 16:00:00,2017-11-23,7.55,"2017-11"
"7842",2017-11-23 17:00:00,2017-11-23,8.1,"2017-11"
"7843",2017-11-23 18:00:00,2017-11-23,8,"2017-11"
"7844",2017-11-23 19:00:00,2017-11-23,7.9,"2017-11"
"7845",2017-11-23 20:00:00,2017-11-23,7.75,"2017-11"
"7846",2017-11-23 21:00:00,2017-11-23,7.4,"2017-11"
"7847",2017-11-23 22:00:00,2017-11-23,7.4,"2017-11"
"7848",2017-11-23 23:00:00,2017-11-23,7.45,"2017-11"
"7849",2017-11-24 00:00:00,2017-11-24,7.55,"2017-11"
"7850",2017-11-24 01:00:00,2017-11-24,7.75,"2017-11"
"7851",2017-11-24 02:00:00,2017-11-24,7.7,"2017-11"
"7852",2017-11-24 03:00:00,2017-11-24,7.8,"2017-11"
"7853",2017-11-24 04:00:00,2017-11-24,7.6,"2017-11"
"7854",2017-11-24 05:00:00,2017-11-24,7.4,"2017-11"
"7855",2017-11-24 06:00:00,2017-11-24,7.4,"2017-11"
"7856",2017-11-24 07:00:00,2017-11-24,7.5,"2017-11"
"7857",2017-11-24 08:00:00,2017-11-24,7.6,"2017-11"
"7858",2017-11-24 09:00:00,2017-11-24,7.6,"2017-11"
"7859",2017-11-24 10:00:00,2017-11-24,7.55,"2017-11"
"7860",2017-11-24 11:00:00,2017-11-24,7.7,"2017-11"
"7861",2017-11-24 12:00:00,2017-11-24,7.9,"2017-11"
"7862",2017-11-24 13:00:00,2017-11-24,8.2,"2017-11"
"7863",2017-11-24 14:00:00,2017-11-24,8.1,"2017-11"
"7864",2017-11-24 15:00:00,2017-11-24,7.4,"2017-11"
"7865",2017-11-24 16:00:00,2017-11-24,7.4,"2017-11"
"7866",2017-11-24 17:00:00,2017-11-24,7.55,"2017-11"
"7867",NA,NA,NA,NA
"7868",2017-11-24 19:00:00,2017-11-24,7.9,"2017-11"
"7869",2017-11-24 20:00:00,2017-11-24,7.75,"2017-11"
"7870",2017-11-24 21:00:00,2017-11-24,7.55,"2017-11"
"7871",2017-11-24 22:00:00,2017-11-24,7.5,"2017-11"
"7872",2017-11-24 23:00:00,2017-11-24,7.3,"2017-11"
"7873",2017-11-25 00:00:00,2017-11-25,7.5,"2017-11"
"7874",2017-11-25 01:00:00,2017-11-25,7.55,"2017-11"
"7875",2017-11-25 02:00:00,2017-11-25,7.75,"2017-11"
"7876",2017-11-25 03:00:00,2017-11-25,7.7,"2017-11"
"7877",2017-11-25 04:00:00,2017-11-25,7.5,"2017-11"
"7878",2017-11-25 05:00:00,2017-11-25,7.4,"2017-11"
"7879",2017-11-25 06:00:00,2017-11-25,7.4,"2017-11"
"7880",2017-11-25 07:00:00,2017-11-25,7.45,"2017-11"
"7881",2017-11-25 08:00:00,2017-11-25,7.55,"2017-11"
"7882",2017-11-25 09:00:00,2017-11-25,7.6,"2017-11"
"7883",2017-11-25 10:00:00,2017-11-25,7.6,"2017-11"
"7884",2017-11-25 11:00:00,2017-11-25,7.6,"2017-11"
