"","datetime","date","salinity","F_Sal","month_yr"
"402",2017-01-17 17:00:00,2017-01-17,19.118,1,"2017-01"
"403",2017-01-17 18:00:00,2017-01-17,14.816,1,"2017-01"
"404",2017-01-17 19:00:00,2017-01-17,13.98,1,"2017-01"
"405",2017-01-17 20:00:00,2017-01-17,13.3355,1,"2017-01"
"406",2017-01-17 21:00:00,2017-01-17,13.0035,1,"2017-01"
"407",2017-01-17 22:00:00,2017-01-17,18.574,2,"2017-01"
"408",2017-01-17 23:00:00,2017-01-17,19.631,1,"2017-01"
"409",2017-01-18 00:00:00,2017-01-18,13.443,1,"2017-01"
"410",2017-01-18 01:00:00,2017-01-18,13.244,1,"2017-01"
"411",2017-01-18 02:00:00,2017-01-18,13.7735,1,"2017-01"
"412",2017-01-18 03:00:00,2017-01-18,12.554,1,"2017-01"
"413",2017-01-18 04:00:00,2017-01-18,12.0595,1,"2017-01"
"414",2017-01-18 05:00:00,2017-01-18,12.489,1,"2017-01"
"415",2017-01-18 06:00:00,2017-01-18,12.37,1,"2017-01"
"416",2017-01-18 07:00:00,2017-01-18,12.2375,1,"2017-01"
"417",2017-01-18 08:00:00,2017-01-18,11.893,1,"2017-01"
"418",NA,NA,NA,NA,NA
"419",NA,NA,NA,NA,NA
"420",2017-01-18 11:00:00,2017-01-18,25.792,3,"2017-01"
"421",2017-01-18 12:00:00,2017-01-18,25.1785,2,"2017-01"
"422",2017-01-18 13:00:00,2017-01-18,22.034,1,"2017-01"
"423",2017-01-18 14:00:00,2017-01-18,23.4165,1,"2017-01"
"424",2017-01-18 15:00:00,2017-01-18,22.2315,2,"2017-01"
"425",2017-01-18 16:00:00,2017-01-18,19.543,1,"2017-01"
"426",2017-01-18 17:00:00,2017-01-18,21.059,1,"2017-01"
"427",2017-01-18 18:00:00,2017-01-18,16.225,1,"2017-01"
"428",2017-01-18 19:00:00,2017-01-18,15.65,1,"2017-01"
"429",2017-01-18 20:00:00,2017-01-18,15.4295,1,"2017-01"
"430",2017-01-18 21:00:00,2017-01-18,14.3,1,"2017-01"
"431",2017-01-18 22:00:00,2017-01-18,14.89,1,"2017-01"
"432",2017-01-18 23:00:00,2017-01-18,18.285,1,"2017-01"
"433",NA,NA,NA,NA,NA
"434",NA,NA,NA,NA,NA
"435",NA,NA,NA,NA,NA
"436",NA,NA,NA,NA,NA
"437",NA,NA,NA,NA,NA
"438",NA,NA,NA,NA,NA
"439",NA,NA,NA,NA,NA
"440",NA,NA,NA,NA,NA
"441",NA,NA,NA,NA,NA
"442",NA,NA,NA,NA,NA
"443",NA,NA,NA,NA,NA
"444",NA,NA,NA,NA,NA
"445",NA,NA,NA,NA,NA
"446",NA,NA,NA,NA,NA
"447",NA,NA,NA,NA,NA
"448",NA,NA,NA,NA,NA
"449",NA,NA,NA,NA,NA
"450",NA,NA,NA,NA,NA
"451",NA,NA,NA,NA,NA
"452",NA,NA,NA,NA,NA
"453",NA,NA,NA,NA,NA
"454",NA,NA,NA,NA,NA
"455",NA,NA,NA,NA,NA
"456",NA,NA,NA,NA,NA
"457",NA,NA,NA,NA,NA
"458",NA,NA,NA,NA,NA
"459",NA,NA,NA,NA,NA
"460",NA,NA,NA,NA,NA
"461",NA,NA,NA,NA,NA
"462",NA,NA,NA,NA,NA
"463",NA,NA,NA,NA,NA
"464",NA,NA,NA,NA,NA
"465",NA,NA,NA,NA,NA
"466",NA,NA,NA,NA,NA
"467",NA,NA,NA,NA,NA
"468",NA,NA,NA,NA,NA
"469",NA,NA,NA,NA,NA
"470",NA,NA,NA,NA,NA
"471",NA,NA,NA,NA,NA
"472",NA,NA,NA,NA,NA
"473",NA,NA,NA,NA,NA
"474",NA,NA,NA,NA,NA
"475",NA,NA,NA,NA,NA
"476",NA,NA,NA,NA,NA
"477",NA,NA,NA,NA,NA
"478",2017-01-20 21:00:00,2017-01-20,16.126,3,"2017-01"
"479",NA,NA,NA,NA,NA
"480",2017-01-20 23:00:00,2017-01-20,14.197,2,"2017-01"
"481",2017-01-21 00:00:00,2017-01-21,14.103,1,"2017-01"
"482",2017-01-21 01:00:00,2017-01-21,14.337,1,"2017-01"
"483",2017-01-21 02:00:00,2017-01-21,19.9205,1,"2017-01"
"484",2017-01-21 03:00:00,2017-01-21,14.243,1,"2017-01"
"485",2017-01-21 04:00:00,2017-01-21,13.5745,1,"2017-01"
"486",2017-01-21 05:00:00,2017-01-21,14.552,1,"2017-01"
"487",2017-01-21 06:00:00,2017-01-21,13.852,1,"2017-01"
"488",2017-01-21 07:00:00,2017-01-21,13.662,1,"2017-01"
"489",NA,NA,NA,NA,NA
"490",2017-01-21 09:00:00,2017-01-21,10.837,1,"2017-01"
"491",2017-01-21 10:00:00,2017-01-21,14.765,1,"2017-01"
"492",2017-01-21 11:00:00,2017-01-21,14.4425,1,"2017-01"
"493",2017-01-21 12:00:00,2017-01-21,14.623,1,"2017-01"
"494",NA,NA,NA,NA,NA
"495",2017-01-21 14:00:00,2017-01-21,21.6185,3,"2017-01"
"496",2017-01-21 15:00:00,2017-01-21,20.829,1,"2017-01"
"497",2017-01-21 16:00:00,2017-01-21,19.95,2,"2017-01"
"498",2017-01-21 17:00:00,2017-01-21,20.543,1,"2017-01"
"499",2017-01-21 18:00:00,2017-01-21,15.777,1,"2017-01"
"500",2017-01-21 19:00:00,2017-01-21,15.4335,1,"2017-01"
"501",2017-01-21 20:00:00,2017-01-21,13.446,1,"2017-01"
"502",2017-01-21 21:00:00,2017-01-21,12.5895,1,"2017-01"
"503",2017-01-21 22:00:00,2017-01-21,12.405,1,"2017-01"
"504",2017-01-21 23:00:00,2017-01-21,11.147,1,"2017-01"
"505",2017-01-22 00:00:00,2017-01-22,11.24,1,"2017-01"
"506",2017-01-22 01:00:00,2017-01-22,11.6805,1,"2017-01"
"507",NA,NA,NA,NA,NA
"508",2017-01-22 03:00:00,2017-01-22,17.518,1,"2017-01"
"509",2017-01-22 04:00:00,2017-01-22,16.939,1,"2017-01"
"510",2017-01-22 05:00:00,2017-01-22,16.8555,1,"2017-01"
"511",NA,NA,NA,NA,NA
"512",2017-01-22 07:00:00,2017-01-22,14.888,1,"2017-01"
"513",2017-01-22 08:00:00,2017-01-22,14.548,1,"2017-01"
"514",2017-01-22 09:00:00,2017-01-22,14.035,1,"2017-01"
"515",2017-01-22 10:00:00,2017-01-22,13.4495,1,"2017-01"
"516",2017-01-22 11:00:00,2017-01-22,13.2885,1,"2017-01"
"517",2017-01-22 12:00:00,2017-01-22,12.6025,1,"2017-01"
"518",NA,NA,NA,NA,NA
"519",2017-01-22 14:00:00,2017-01-22,18.058,1,"2017-01"
"520",2017-01-22 15:00:00,2017-01-22,22.488,1,"2017-01"
"521",2017-01-22 16:00:00,2017-01-22,22.8185,2,"2017-01"
"522",2017-01-22 17:00:00,2017-01-22,18.2935,1,"2017-01"
"523",2017-01-22 18:00:00,2017-01-22,18.3695,2,"2017-01"
"524",2017-01-22 19:00:00,2017-01-22,13.5965,1,"2017-01"
"525",2017-01-22 20:00:00,2017-01-22,14.357,1,"2017-01"
"526",2017-01-22 21:00:00,2017-01-22,12.893,1,"2017-01"
"527",2017-01-22 22:00:00,2017-01-22,12.2175,1,"2017-01"
"528",2017-01-22 23:00:00,2017-01-22,11.6725,1,"2017-01"
"529",2017-01-23 00:00:00,2017-01-23,10.605,1,"2017-01"
"530",2017-01-23 01:00:00,2017-01-23,11.038,1,"2017-01"
"531",2017-01-23 02:00:00,2017-01-23,15.119,2,"2017-01"
"532",2017-01-23 03:00:00,2017-01-23,15.792,1,"2017-01"
"533",2017-01-23 04:00:00,2017-01-23,16.794,1,"2017-01"
"534",2017-01-23 05:00:00,2017-01-23,18.525,1,"2017-01"
"535",2017-01-23 06:00:00,2017-01-23,13.8995,1,"2017-01"
"536",2017-01-23 07:00:00,2017-01-23,14.48,1,"2017-01"
"537",2017-01-23 08:00:00,2017-01-23,15.5365,1,"2017-01"
"538",2017-01-23 09:00:00,2017-01-23,16.192,1,"2017-01"
"539",2017-01-23 10:00:00,2017-01-23,5.4095,1,"2017-01"
"540",2017-01-23 11:00:00,2017-01-23,6.8465,1,"2017-01"
"541",2017-01-23 12:00:00,2017-01-23,8.134,1,"2017-01"
"542",2017-01-23 13:00:00,2017-01-23,10.562,1,"2017-01"
"543",2017-01-23 14:00:00,2017-01-23,17.6085,2,"2017-01"
"544",2017-01-23 15:00:00,2017-01-23,18.8115,1,"2017-01"
"545",2017-01-23 16:00:00,2017-01-23,18.1805,1,"2017-01"
"546",2017-01-23 17:00:00,2017-01-23,18.111,1,"2017-01"
"547",2017-01-23 18:00:00,2017-01-23,17.532,1,"2017-01"
"548",2017-01-23 19:00:00,2017-01-23,18.406,1,"2017-01"
"549",NA,NA,NA,NA,NA
"550",2017-01-23 21:00:00,2017-01-23,10.685,1,"2017-01"
"551",2017-01-23 22:00:00,2017-01-23,10.529,1,"2017-01"
"552",2017-01-23 23:00:00,2017-01-23,10.6105,1,"2017-01"
"553",2017-01-24 00:00:00,2017-01-24,10.32,1,"2017-01"
"554",2017-01-24 01:00:00,2017-01-24,10.23,1,"2017-01"
"555",2017-01-24 02:00:00,2017-01-24,10.63,1,"2017-01"
"556",2017-01-24 03:00:00,2017-01-24,10.7955,2,"2017-01"
"557",2017-01-24 04:00:00,2017-01-24,14.165,1,"2017-01"
"558",2017-01-24 05:00:00,2017-01-24,17.781,1,"2017-01"
"559",2017-01-24 06:00:00,2017-01-24,18.365,3,"2017-01"
"560",2017-01-24 07:00:00,2017-01-24,17.117,1,"2017-01"
"561",2017-01-24 08:00:00,2017-01-24,18.659,1,"2017-01"
"562",2017-01-24 09:00:00,2017-01-24,17.2765,1,"2017-01"
"563",2017-01-24 10:00:00,2017-01-24,18.951,1,"2017-01"
"564",2017-01-24 11:00:00,2017-01-24,13.781,1,"2017-01"
"565",2017-01-24 12:00:00,2017-01-24,11.9325,1,"2017-01"
"566",2017-01-24 13:00:00,2017-01-24,9.2445,1,"2017-01"
"567",2017-01-24 14:00:00,2017-01-24,9.2635,1,"2017-01"
"568",2017-01-24 15:00:00,2017-01-24,15.1535,3,"2017-01"
"569",2017-01-24 16:00:00,2017-01-24,19.538,3,"2017-01"
"570",2017-01-24 17:00:00,2017-01-24,11.6975,1,"2017-01"
"571",2017-01-24 18:00:00,2017-01-24,14.21,1,"2017-01"
"572",2017-01-24 19:00:00,2017-01-24,14.123,1,"2017-01"
"573",2017-01-24 20:00:00,2017-01-24,16.313,1,"2017-01"
"574",2017-01-24 21:00:00,2017-01-24,13.922,1,"2017-01"
"575",2017-01-24 22:00:00,2017-01-24,11.691,1,"2017-01"
"576",2017-01-24 23:00:00,2017-01-24,11.113,1,"2017-01"
"577",2017-01-25 00:00:00,2017-01-25,10.8505,1,"2017-01"
"578",2017-01-25 01:00:00,2017-01-25,12.634,1,"2017-01"
"579",2017-01-25 02:00:00,2017-01-25,10.8555,1,"2017-01"
"580",2017-01-25 03:00:00,2017-01-25,10.211,1,"2017-01"
"581",2017-01-25 04:00:00,2017-01-25,14.948,1,"2017-01"
"582",2017-01-25 05:00:00,2017-01-25,15.557,1,"2017-01"
"583",2017-01-25 06:00:00,2017-01-25,23.8485,3,"2017-01"
"584",2017-01-25 07:00:00,2017-01-25,17.5945,1,"2017-01"
"585",2017-01-25 08:00:00,2017-01-25,18.528,1,"2017-01"
"586",2017-01-25 09:00:00,2017-01-25,18.773,1,"2017-01"
"587",2017-01-25 10:00:00,2017-01-25,19.556,1,"2017-01"
"588",NA,NA,NA,NA,NA
"589",2017-01-25 12:00:00,2017-01-25,8.379,1,"2017-01"
"590",2017-01-25 13:00:00,2017-01-25,9.0745,1,"2017-01"
"591",2017-01-25 14:00:00,2017-01-25,9.2025,1,"2017-01"
"592",NA,NA,NA,NA,NA
"593",2017-01-25 16:00:00,2017-01-25,21.478,1,"2017-01"
"594",2017-01-25 17:00:00,2017-01-25,19.9115,1,"2017-01"
"595",2017-01-25 18:00:00,2017-01-25,16.9305,1,"2017-01"
"596",2017-01-25 19:00:00,2017-01-25,19.4795,1,"2017-01"
"597",2017-01-25 20:00:00,2017-01-25,22.5605,1,"2017-01"
"598",2017-01-25 21:00:00,2017-01-25,18.976,2,"2017-01"
"599",2017-01-25 22:00:00,2017-01-25,15.229,1,"2017-01"
"600",2017-01-25 23:00:00,2017-01-25,13.9565,1,"2017-01"
"601",2017-01-26 00:00:00,2017-01-26,12.7205,1,"2017-01"
"602",2017-01-26 01:00:00,2017-01-26,12.0775,1,"2017-01"
"603",2017-01-26 02:00:00,2017-01-26,13.263,1,"2017-01"
"604",2017-01-26 03:00:00,2017-01-26,14.7025,1,"2017-01"
"605",2017-01-26 04:00:00,2017-01-26,13.488,1,"2017-01"
"606",2017-01-26 05:00:00,2017-01-26,15.215,1,"2017-01"
"607",NA,NA,NA,NA,NA
"608",2017-01-26 07:00:00,2017-01-26,23.741,1,"2017-01"
"609",2017-01-26 08:00:00,2017-01-26,23.374,1,"2017-01"
"610",2017-01-26 09:00:00,2017-01-26,20.7905,1,"2017-01"
"611",2017-01-26 10:00:00,2017-01-26,20.4645,1,"2017-01"
"612",2017-01-26 11:00:00,2017-01-26,17.7095,3,"2017-01"
"613",2017-01-26 12:00:00,2017-01-26,16.423,1,"2017-01"
"614",2017-01-26 13:00:00,2017-01-26,12.0895,1,"2017-01"
"615",2017-01-26 14:00:00,2017-01-26,11.2045,1,"2017-01"
"616",2017-01-26 15:00:00,2017-01-26,10.7365,1,"2017-01"
"617",NA,NA,NA,NA,NA
"618",2017-01-26 17:00:00,2017-01-26,21.915,1,"2017-01"
"619",2017-01-26 18:00:00,2017-01-26,23.3655,3,"2017-01"
"620",2017-01-26 19:00:00,2017-01-26,22.194,3,"2017-01"
"621",2017-01-26 20:00:00,2017-01-26,22.006,1,"2017-01"
"622",2017-01-26 21:00:00,2017-01-26,23.5325,1,"2017-01"
"623",2017-01-26 22:00:00,2017-01-26,22.867,1,"2017-01"
"624",NA,NA,NA,NA,NA
"625",2017-01-27 00:00:00,2017-01-27,12.7735,1,"2017-01"
"626",2017-01-27 01:00:00,2017-01-27,15.221,1,"2017-01"
"627",2017-01-27 02:00:00,2017-01-27,14.8055,1,"2017-01"
"628",2017-01-27 03:00:00,2017-01-27,13.842,1,"2017-01"
"629",2017-01-27 04:00:00,2017-01-27,14.7605,1,"2017-01"
"630",2017-01-27 05:00:00,2017-01-27,14.546,1,"2017-01"
"631",NA,NA,NA,NA,NA
"632",2017-01-27 07:00:00,2017-01-27,23.4215,1,"2017-01"
"633",2017-01-27 08:00:00,2017-01-27,23.4465,1,"2017-01"
"634",2017-01-27 09:00:00,2017-01-27,20.4645,1,"2017-01"
"635",2017-01-27 10:00:00,2017-01-27,20.373,1,"2017-01"
"636",2017-01-27 11:00:00,2017-01-27,21.041,1,"2017-01"
"637",2017-01-27 12:00:00,2017-01-27,19.988,1,"2017-01"
"638",2017-01-27 13:00:00,2017-01-27,18.734,1,"2017-01"
"639",2017-01-27 14:00:00,2017-01-27,17.6635,1,"2017-01"
"640",2017-01-27 15:00:00,2017-01-27,12.5165,1,"2017-01"
"641",2017-01-27 16:00:00,2017-01-27,14.2495,1,"2017-01"
"642",2017-01-27 17:00:00,2017-01-27,19.693,2,"2017-01"
"643",2017-01-27 18:00:00,2017-01-27,24.301,1,"2017-01"
"644",2017-01-27 19:00:00,2017-01-27,25.1805,1,"2017-01"
"645",2017-01-27 20:00:00,2017-01-27,23.3095,1,"2017-01"
"646",2017-01-27 21:00:00,2017-01-27,22.857,1,"2017-01"
"647",2017-01-27 22:00:00,2017-01-27,22.0415,1,"2017-01"
"648",2017-01-27 23:00:00,2017-01-27,23.01,1,"2017-01"
"649",NA,NA,NA,NA,NA
"650",2017-01-28 01:00:00,2017-01-28,16.776,1,"2017-01"
"651",2017-01-28 02:00:00,2017-01-28,17.282,1,"2017-01"
"652",2017-01-28 03:00:00,2017-01-28,14.32,1,"2017-01"
"653",2017-01-28 04:00:00,2017-01-28,13.4835,1,"2017-01"
"654",2017-01-28 05:00:00,2017-01-28,14.5485,1,"2017-01"
"655",2017-01-28 06:00:00,2017-01-28,15.724,1,"2017-01"
"656",NA,NA,NA,NA,NA
"657",2017-01-28 08:00:00,2017-01-28,22.631,1,"2017-01"
"658",2017-01-28 09:00:00,2017-01-28,19.311,1,"2017-01"
"659",2017-01-28 10:00:00,2017-01-28,18.776,1,"2017-01"
"660",2017-01-28 11:00:00,2017-01-28,19.788,1,"2017-01"
"661",2017-01-28 12:00:00,2017-01-28,21.712,1,"2017-01"
"662",2017-01-28 13:00:00,2017-01-28,19.838,1,"2017-01"
"663",2017-01-28 14:00:00,2017-01-28,19.1145,1,"2017-01"
"664",2017-01-28 15:00:00,2017-01-28,14.468,1,"2017-01"
"665",2017-01-28 16:00:00,2017-01-28,14.1755,1,"2017-01"
"666",2017-01-28 17:00:00,2017-01-28,17.208,1,"2017-01"
"667",NA,NA,NA,NA,NA
"668",2017-01-28 19:00:00,2017-01-28,24.503,1,"2017-01"
"669",2017-01-28 20:00:00,2017-01-28,24.575,1,"2017-01"
"670",2017-01-28 21:00:00,2017-01-28,23.733,1,"2017-01"
"671",2017-01-28 22:00:00,2017-01-28,22.27,1,"2017-01"
"672",2017-01-28 23:00:00,2017-01-28,24.9745,1,"2017-01"
"673",2017-01-29 00:00:00,2017-01-29,22.6745,1,"2017-01"
"674",2017-01-29 01:00:00,2017-01-29,21.247,1,"2017-01"
"675",2017-01-29 02:00:00,2017-01-29,15.92,1,"2017-01"
"676",2017-01-29 03:00:00,2017-01-29,15.891,1,"2017-01"
"677",2017-01-29 04:00:00,2017-01-29,14.1695,1,"2017-01"
"678",2017-01-29 05:00:00,2017-01-29,13.764,1,"2017-01"
"679",2017-01-29 06:00:00,2017-01-29,15.66,1,"2017-01"
"680",NA,NA,NA,NA,NA
"681",2017-01-29 08:00:00,2017-01-29,23.739,1,"2017-01"
"682",2017-01-29 09:00:00,2017-01-29,20.1595,1,"2017-01"
"683",2017-01-29 10:00:00,2017-01-29,19.6445,1,"2017-01"
"684",2017-01-29 11:00:00,2017-01-29,23.421,1,"2017-01"
"685",2017-01-29 12:00:00,2017-01-29,21.39,1,"2017-01"
"686",2017-01-29 13:00:00,2017-01-29,21.4205,1,"2017-01"
"687",2017-01-29 14:00:00,2017-01-29,20.853,1,"2017-01"
"688",NA,NA,NA,NA,NA
"689",2017-01-29 16:00:00,2017-01-29,15.928,1,"2017-01"
"690",2017-01-29 17:00:00,2017-01-29,15.864,1,"2017-01"
"691",2017-01-29 18:00:00,2017-01-29,18.512,3,"2017-01"
"692",NA,NA,NA,NA,NA
"693",2017-01-29 20:00:00,2017-01-29,24.433,1,"2017-01"
"694",2017-01-29 21:00:00,2017-01-29,24.7415,1,"2017-01"
"695",2017-01-29 22:00:00,2017-01-29,23.16,2,"2017-01"
"696",2017-01-29 23:00:00,2017-01-29,21.7215,1,"2017-01"
"697",2017-01-30 00:00:00,2017-01-30,23.1975,3,"2017-01"
"698",2017-01-30 01:00:00,2017-01-30,22.3495,1,"2017-01"
"699",2017-01-30 02:00:00,2017-01-30,18.0815,1,"2017-01"
"700",2017-01-30 03:00:00,2017-01-30,17.7895,1,"2017-01"
"701",2017-01-30 04:00:00,2017-01-30,15.7475,1,"2017-01"
"702",2017-01-30 05:00:00,2017-01-30,15.419,1,"2017-01"
"703",2017-01-30 06:00:00,2017-01-30,15.7945,1,"2017-01"
"704",NA,NA,NA,NA,NA
"705",2017-01-30 08:00:00,2017-01-30,23.356,1,"2017-01"
"706",2017-01-30 09:00:00,2017-01-30,23.149,1,"2017-01"
"707",2017-01-30 10:00:00,2017-01-30,22.5745,1,"2017-01"
"708",2017-01-30 11:00:00,2017-01-30,21.488,1,"2017-01"
"709",2017-01-30 12:00:00,2017-01-30,20.5335,1,"2017-01"
"710",2017-01-30 13:00:00,2017-01-30,22.727,1,"2017-01"
"711",2017-01-30 14:00:00,2017-01-30,21.709,1,"2017-01"
"712",2017-01-30 15:00:00,2017-01-30,20.0815,1,"2017-01"
"713",2017-01-30 16:00:00,2017-01-30,17.0925,1,"2017-01"
"714",2017-01-30 17:00:00,2017-01-30,15.9165,1,"2017-01"
"715",2017-01-30 18:00:00,2017-01-30,16.2075,1,"2017-01"
"716",2017-01-30 19:00:00,2017-01-30,20.487,1,"2017-01"
"717",2017-01-30 20:00:00,2017-01-30,23.304,3,"2017-01"
"718",2017-01-30 21:00:00,2017-01-30,23.0665,1,"2017-01"
"719",2017-01-30 22:00:00,2017-01-30,21.804,1,"2017-01"
"720",2017-01-30 23:00:00,2017-01-30,18.784,1,"2017-01"
"721",2017-01-31 00:00:00,2017-01-31,20.4645,1,"2017-01"
"722",2017-01-31 01:00:00,2017-01-31,22.297,1,"2017-01"
"723",2017-01-31 02:00:00,2017-01-31,22.191,1,"2017-01"
"724",2017-01-31 03:00:00,2017-01-31,19.529,1,"2017-01"
"725",2017-01-31 04:00:00,2017-01-31,18.6375,1,"2017-01"
"726",2017-01-31 05:00:00,2017-01-31,16.704,1,"2017-01"
"727",2017-01-31 06:00:00,2017-01-31,15.832,1,"2017-01"
"728",2017-01-31 07:00:00,2017-01-31,16.976,1,"2017-01"
"729",NA,NA,NA,NA,NA
"730",2017-01-31 09:00:00,2017-01-31,24.773,1,"2017-01"
"731",2017-01-31 10:00:00,2017-01-31,24.7465,1,"2017-01"
"732",2017-01-31 11:00:00,2017-01-31,24.945,1,"2017-01"
"733",2017-01-31 12:00:00,2017-01-31,25.813,1,"2017-01"
"734",2017-01-31 13:00:00,2017-01-31,24.46,1,"2017-01"
"735",2017-01-31 14:00:00,2017-01-31,23.643,1,"2017-01"
"736",2017-01-31 15:00:00,2017-01-31,22.292,1,"2017-01"
"737",2017-01-31 16:00:00,2017-01-31,20.809,1,"2017-01"
"738",2017-01-31 17:00:00,2017-01-31,19.368,1,"2017-01"
"739",2017-01-31 18:00:00,2017-01-31,17.0675,1,"2017-01"
"740",2017-01-31 19:00:00,2017-01-31,16.743,1,"2017-01"
"741",2017-01-31 20:00:00,2017-01-31,20.7,1,"2017-01"
"742",2017-01-31 21:00:00,2017-01-31,24.34,2,"2017-01"
"743",2017-01-31 22:00:00,2017-01-31,21.611,1,"2017-01"
"744",2017-01-31 23:00:00,2017-01-31,20.699,2,"2017-01"
"745",2017-02-01 00:00:00,2017-02-01,19.927,1,"2017-02"
"746",2017-02-01 01:00:00,2017-02-01,23.8035,1,"2017-02"
"747",2017-02-01 02:00:00,2017-02-01,23.371,2,"2017-02"
"748",2017-02-01 03:00:00,2017-02-01,19.203,1,"2017-02"
"749",2017-02-01 04:00:00,2017-02-01,18.827,1,"2017-02"
"750",2017-02-01 05:00:00,2017-02-01,17.211,1,"2017-02"
"751",2017-02-01 06:00:00,2017-02-01,16.209,1,"2017-02"
"752",2017-02-01 07:00:00,2017-02-01,16.238,1,"2017-02"
"753",2017-02-01 08:00:00,2017-02-01,18.575,3,"2017-02"
"754",2017-02-01 09:00:00,2017-02-01,25.762,1,"2017-02"
"755",2017-02-01 10:00:00,2017-02-01,25.7655,1,"2017-02"
"756",2017-02-01 11:00:00,2017-02-01,24.906,1,"2017-02"
"757",2017-02-01 12:00:00,2017-02-01,26.12,3,"2017-02"
"758",2017-02-01 13:00:00,2017-02-01,26.863,1,"2017-02"
"759",2017-02-01 14:00:00,2017-02-01,25.1415,1,"2017-02"
"760",2017-02-01 15:00:00,2017-02-01,24.5095,1,"2017-02"
"761",2017-02-01 16:00:00,2017-02-01,22.5275,1,"2017-02"
"762",2017-02-01 17:00:00,2017-02-01,20.0305,1,"2017-02"
"763",2017-02-01 18:00:00,2017-02-01,18.791,1,"2017-02"
"764",2017-02-01 19:00:00,2017-02-01,16.6345,1,"2017-02"
"765",2017-02-01 20:00:00,2017-02-01,17.9445,1,"2017-02"
"766",2017-02-01 21:00:00,2017-02-01,20.401,1,"2017-02"
"767",2017-02-01 22:00:00,2017-02-01,23.466,3,"2017-02"
"768",2017-02-01 23:00:00,2017-02-01,23.7625,1,"2017-02"
"769",2017-02-02 00:00:00,2017-02-02,23.576,1,"2017-02"
"770",2017-02-02 01:00:00,2017-02-02,22.6035,1,"2017-02"
"771",2017-02-02 02:00:00,2017-02-02,21.962,1,"2017-02"
"772",2017-02-02 03:00:00,2017-02-02,22.7175,1,"2017-02"
"773",NA,NA,NA,NA,NA
"774",2017-02-02 05:00:00,2017-02-02,16.747,1,"2017-02"
"775",2017-02-02 06:00:00,2017-02-02,16.1465,1,"2017-02"
"776",2017-02-02 07:00:00,2017-02-02,16.0445,1,"2017-02"
"777",2017-02-02 08:00:00,2017-02-02,17.221,1,"2017-02"
"778",NA,NA,NA,NA,NA
"779",2017-02-02 10:00:00,2017-02-02,25.6095,1,"2017-02"
"780",2017-02-02 11:00:00,2017-02-02,26.1245,1,"2017-02"
"781",2017-02-02 12:00:00,2017-02-02,26.243,1,"2017-02"
"782",2017-02-02 13:00:00,2017-02-02,26.203,1,"2017-02"
"783",2017-02-02 14:00:00,2017-02-02,26.3945,1,"2017-02"
"784",2017-02-02 15:00:00,2017-02-02,25.639,1,"2017-02"
"785",NA,NA,NA,NA,NA
"786",2017-02-02 17:00:00,2017-02-02,20.9445,1,"2017-02"
"787",2017-02-02 18:00:00,2017-02-02,20.806,1,"2017-02"
"788",2017-02-02 19:00:00,2017-02-02,19.45,1,"2017-02"
"789",2017-02-02 20:00:00,2017-02-02,18.9795,1,"2017-02"
"790",2017-02-02 21:00:00,2017-02-02,18.972,1,"2017-02"
"791",2017-02-02 22:00:00,2017-02-02,19.754,1,"2017-02"
"792",NA,NA,NA,NA,NA
"793",2017-02-03 00:00:00,2017-02-03,26.293,1,"2017-02"
"794",2017-02-03 01:00:00,2017-02-03,22.846,1,"2017-02"
"795",2017-02-03 02:00:00,2017-02-03,23.248,1,"2017-02"
"796",2017-02-03 03:00:00,2017-02-03,23.4405,1,"2017-02"
"797",2017-02-03 04:00:00,2017-02-03,22.087,1,"2017-02"
"798",2017-02-03 05:00:00,2017-02-03,19.8255,1,"2017-02"
"799",2017-02-03 06:00:00,2017-02-03,17.7205,1,"2017-02"
"800",2017-02-03 07:00:00,2017-02-03,15.628,1,"2017-02"
"801",2017-02-03 08:00:00,2017-02-03,15.4625,1,"2017-02"
"802",2017-02-03 09:00:00,2017-02-03,17.801,1,"2017-02"
"803",NA,NA,NA,NA,NA
"804",2017-02-03 11:00:00,2017-02-03,25.6545,1,"2017-02"
"805",2017-02-03 12:00:00,2017-02-03,25.7115,1,"2017-02"
"806",2017-02-03 13:00:00,2017-02-03,26.587,1,"2017-02"
"807",2017-02-03 14:00:00,2017-02-03,26.614,1,"2017-02"
"808",2017-02-03 15:00:00,2017-02-03,26.577,1,"2017-02"
"809",2017-02-03 16:00:00,2017-02-03,26.6565,1,"2017-02"
"810",2017-02-03 17:00:00,2017-02-03,26.3175,1,"2017-02"
"811",2017-02-03 18:00:00,2017-02-03,26.132,1,"2017-02"
"812",NA,NA,NA,NA,NA
"813",2017-02-03 20:00:00,2017-02-03,20.858,1,"2017-02"
"814",2017-02-03 21:00:00,2017-02-03,20.1075,1,"2017-02"
"815",2017-02-03 22:00:00,2017-02-03,20.1065,1,"2017-02"
"816",2017-02-03 23:00:00,2017-02-03,21.272,1,"2017-02"
"817",NA,NA,NA,NA,NA
"818",2017-02-04 01:00:00,2017-02-04,26.177,1,"2017-02"
"819",2017-02-04 02:00:00,2017-02-04,24.2265,1,"2017-02"
"820",2017-02-04 03:00:00,2017-02-04,23.1885,1,"2017-02"
"821",2017-02-04 04:00:00,2017-02-04,23.6605,1,"2017-02"
"822",2017-02-04 05:00:00,2017-02-04,22.963,1,"2017-02"
