"","datetime","date","water_temp","sea_water_temperature_qc_agg","month_yr"
"402",2017-01-17 17:00:00,2017-01-17,9.61,1,"2017-01"
"403",2017-01-17 18:00:00,2017-01-17,9.62,1,"2017-01"
"404",2017-01-17 19:00:00,2017-01-17,9.67,1,"2017-01"
"405",2017-01-17 20:00:00,2017-01-17,9.67,1,"2017-01"
"406",2017-01-17 21:00:00,2017-01-17,9.67,1,"2017-01"
"407",2017-01-17 22:00:00,2017-01-17,9.69,1,"2017-01"
"408",2017-01-17 23:00:00,2017-01-17,9.72,1,"2017-01"
"409",2017-01-18 00:00:00,2017-01-18,9.85,1,"2017-01"
"410",2017-01-18 01:00:00,2017-01-18,9.845,1,"2017-01"
"411",2017-01-18 02:00:00,2017-01-18,10.14,1,"2017-01"
"412",2017-01-18 03:00:00,2017-01-18,9.8,1,"2017-01"
"413",2017-01-18 04:00:00,2017-01-18,9.585,1,"2017-01"
"414",2017-01-18 05:00:00,2017-01-18,9.595,1,"2017-01"
"415",2017-01-18 06:00:00,2017-01-18,9.53,1,"2017-01"
"416",2017-01-18 07:00:00,2017-01-18,9.51,1,"2017-01"
"417",2017-01-18 08:00:00,2017-01-18,9.39,1,"2017-01"
"418",2017-01-18 09:00:00,2017-01-18,9.38,3,"2017-01"
"419",2017-01-18 10:00:00,2017-01-18,9.47,1,"2017-01"
"420",2017-01-18 11:00:00,2017-01-18,9.95,1,"2017-01"
"421",2017-01-18 12:00:00,2017-01-18,9.93,1,"2017-01"
"422",2017-01-18 13:00:00,2017-01-18,10.055,1,"2017-01"
"423",2017-01-18 14:00:00,2017-01-18,10.205,1,"2017-01"
"424",2017-01-18 15:00:00,2017-01-18,9.94,1,"2017-01"
"425",2017-01-18 16:00:00,2017-01-18,9.985,1,"2017-01"
"426",2017-01-18 17:00:00,2017-01-18,9.83,1,"2017-01"
"427",2017-01-18 18:00:00,2017-01-18,9.61,1,"2017-01"
"428",2017-01-18 19:00:00,2017-01-18,9.54,1,"2017-01"
"429",2017-01-18 20:00:00,2017-01-18,9.53,1,"2017-01"
"430",2017-01-18 21:00:00,2017-01-18,9.53,2,"2017-01"
"431",2017-01-18 22:00:00,2017-01-18,9.56,1,"2017-01"
"432",NA,NA,NA,NA,NA
"433",2017-01-19 00:00:00,2017-01-19,10.23,1,"2017-01"
"434",2017-01-19 01:00:00,2017-01-19,10.18,1,"2017-01"
"435",2017-01-19 02:00:00,2017-01-19,10.19,1,"2017-01"
"436",2017-01-19 03:00:00,2017-01-19,10.265,1,"2017-01"
"437",NA,NA,NA,NA,NA
"438",2017-01-19 05:00:00,2017-01-19,10.33,1,"2017-01"
"439",2017-01-19 06:00:00,2017-01-19,10.03,1,"2017-01"
"440",2017-01-19 07:00:00,2017-01-19,9.585,1,"2017-01"
"441",2017-01-19 08:00:00,2017-01-19,9.58,1,"2017-01"
"442",2017-01-19 09:00:00,2017-01-19,9.56,1,"2017-01"
"443",2017-01-19 10:00:00,2017-01-19,9.58,1,"2017-01"
"444",NA,NA,NA,NA,NA
"445",2017-01-19 12:00:00,2017-01-19,9.94,1,"2017-01"
"446",2017-01-19 13:00:00,2017-01-19,9.965,1,"2017-01"
"447",2017-01-19 14:00:00,2017-01-19,9.865,1,"2017-01"
"448",2017-01-19 15:00:00,2017-01-19,10.165,1,"2017-01"
"449",2017-01-19 16:00:00,2017-01-19,10.015,1,"2017-01"
"450",2017-01-19 17:00:00,2017-01-19,10.19,1,"2017-01"
"451",2017-01-19 18:00:00,2017-01-19,9.92,1,"2017-01"
"452",2017-01-19 19:00:00,2017-01-19,9.895,1,"2017-01"
"453",2017-01-19 20:00:00,2017-01-19,9.805,1,"2017-01"
"454",2017-01-19 21:00:00,2017-01-19,9.78,1,"2017-01"
"455",2017-01-19 22:00:00,2017-01-19,9.755,1,"2017-01"
"456",2017-01-19 23:00:00,2017-01-19,9.69,1,"2017-01"
"457",2017-01-20 00:00:00,2017-01-20,9.66,1,"2017-01"
"458",2017-01-20 01:00:00,2017-01-20,9.71,1,"2017-01"
"459",2017-01-20 02:00:00,2017-01-20,9.69,1,"2017-01"
"460",2017-01-20 03:00:00,2017-01-20,9.79,1,"2017-01"
"461",2017-01-20 04:00:00,2017-01-20,9.815,1,"2017-01"
"462",2017-01-20 05:00:00,2017-01-20,9.9,1,"2017-01"
"463",2017-01-20 06:00:00,2017-01-20,9.89,1,"2017-01"
"464",2017-01-20 07:00:00,2017-01-20,9.84,1,"2017-01"
"465",2017-01-20 08:00:00,2017-01-20,9.6,1,"2017-01"
"466",2017-01-20 09:00:00,2017-01-20,9.56,1,"2017-01"
"467",2017-01-20 10:00:00,2017-01-20,9.645,1,"2017-01"
"468",2017-01-20 11:00:00,2017-01-20,9.7,1,"2017-01"
"469",2017-01-20 12:00:00,2017-01-20,10.34,1,"2017-01"
"470",2017-01-20 13:00:00,2017-01-20,11.255,1,"2017-01"
"471",2017-01-20 14:00:00,2017-01-20,11.26,1,"2017-01"
"472",2017-01-20 15:00:00,2017-01-20,10.27,1,"2017-01"
"473",2017-01-20 16:00:00,2017-01-20,10.025,1,"2017-01"
"474",2017-01-20 17:00:00,2017-01-20,10.16,1,"2017-01"
"475",2017-01-20 18:00:00,2017-01-20,10.195,1,"2017-01"
"476",2017-01-20 19:00:00,2017-01-20,10.185,1,"2017-01"
"477",2017-01-20 20:00:00,2017-01-20,9.935,1,"2017-01"
"478",2017-01-20 21:00:00,2017-01-20,9.91,1,"2017-01"
"479",2017-01-20 22:00:00,2017-01-20,9.87,1,"2017-01"
"480",2017-01-20 23:00:00,2017-01-20,9.72,1,"2017-01"
"481",2017-01-21 00:00:00,2017-01-21,9.695,1,"2017-01"
"482",2017-01-21 01:00:00,2017-01-21,9.67,1,"2017-01"
"483",2017-01-21 02:00:00,2017-01-21,9.735,1,"2017-01"
"484",2017-01-21 03:00:00,2017-01-21,9.75,1,"2017-01"
"485",NA,NA,NA,NA,NA
"486",2017-01-21 05:00:00,2017-01-21,9.97,1,"2017-01"
"487",2017-01-21 06:00:00,2017-01-21,10.005,1,"2017-01"
"488",2017-01-21 07:00:00,2017-01-21,9.93,1,"2017-01"
"489",NA,NA,NA,NA,NA
"490",2017-01-21 09:00:00,2017-01-21,9.51,1,"2017-01"
"491",2017-01-21 10:00:00,2017-01-21,9.43,1,"2017-01"
"492",2017-01-21 11:00:00,2017-01-21,9.43,1,"2017-01"
"493",2017-01-21 12:00:00,2017-01-21,9.465,1,"2017-01"
"494",2017-01-21 13:00:00,2017-01-21,9.51,1,"2017-01"
"495",2017-01-21 14:00:00,2017-01-21,9.62,1,"2017-01"
"496",2017-01-21 15:00:00,2017-01-21,9.67,1,"2017-01"
"497",2017-01-21 16:00:00,2017-01-21,9.77,1,"2017-01"
"498",2017-01-21 17:00:00,2017-01-21,9.84,1,"2017-01"
"499",2017-01-21 18:00:00,2017-01-21,10,1,"2017-01"
"500",2017-01-21 19:00:00,2017-01-21,10.17,1,"2017-01"
"501",2017-01-21 20:00:00,2017-01-21,9.835,1,"2017-01"
"502",2017-01-21 21:00:00,2017-01-21,9.735,1,"2017-01"
"503",2017-01-21 22:00:00,2017-01-21,9.61,1,"2017-01"
"504",2017-01-21 23:00:00,2017-01-21,9.49,1,"2017-01"
"505",2017-01-22 00:00:00,2017-01-22,9.43,1,"2017-01"
"506",2017-01-22 01:00:00,2017-01-22,9.4,1,"2017-01"
"507",2017-01-22 02:00:00,2017-01-22,9.36,1,"2017-01"
"508",2017-01-22 03:00:00,2017-01-22,9.37,1,"2017-01"
"509",2017-01-22 04:00:00,2017-01-22,9.5,1,"2017-01"
"510",2017-01-22 05:00:00,2017-01-22,9.53,1,"2017-01"
"511",2017-01-22 06:00:00,2017-01-22,9.51,1,"2017-01"
"512",2017-01-22 07:00:00,2017-01-22,9.53,1,"2017-01"
"513",2017-01-22 08:00:00,2017-01-22,9.67,1,"2017-01"
"514",2017-01-22 09:00:00,2017-01-22,9.68,1,"2017-01"
"515",2017-01-22 10:00:00,2017-01-22,9.595,1,"2017-01"
"516",2017-01-22 11:00:00,2017-01-22,9.595,1,"2017-01"
"517",2017-01-22 12:00:00,2017-01-22,9.67,1,"2017-01"
"518",NA,NA,NA,NA,NA
"519",2017-01-22 14:00:00,2017-01-22,10,1,"2017-01"
"520",2017-01-22 15:00:00,2017-01-22,9.89,1,"2017-01"
"521",2017-01-22 16:00:00,2017-01-22,9.815,1,"2017-01"
"522",2017-01-22 17:00:00,2017-01-22,9.59,1,"2017-01"
"523",2017-01-22 18:00:00,2017-01-22,9.655,1,"2017-01"
"524",2017-01-22 19:00:00,2017-01-22,9.91,1,"2017-01"
"525",2017-01-22 20:00:00,2017-01-22,9.93,1,"2017-01"
"526",2017-01-22 21:00:00,2017-01-22,9.89,1,"2017-01"
"527",2017-01-22 22:00:00,2017-01-22,9.825,1,"2017-01"
"528",2017-01-22 23:00:00,2017-01-22,9.655,1,"2017-01"
"529",2017-01-23 00:00:00,2017-01-23,9.58,1,"2017-01"
"530",2017-01-23 01:00:00,2017-01-23,9.51,1,"2017-01"
"531",2017-01-23 02:00:00,2017-01-23,9.475,1,"2017-01"
"532",2017-01-23 03:00:00,2017-01-23,9.45,1,"2017-01"
"533",2017-01-23 04:00:00,2017-01-23,9.47,1,"2017-01"
"534",2017-01-23 05:00:00,2017-01-23,9.51,1,"2017-01"
"535",2017-01-23 06:00:00,2017-01-23,9.54,1,"2017-01"
"536",2017-01-23 07:00:00,2017-01-23,9.575,1,"2017-01"
"537",2017-01-23 08:00:00,2017-01-23,9.71,1,"2017-01"
"538",2017-01-23 09:00:00,2017-01-23,9.9,1,"2017-01"
"539",2017-01-23 10:00:00,2017-01-23,9.62,1,"2017-01"
"540",2017-01-23 11:00:00,2017-01-23,9.43,1,"2017-01"
"541",2017-01-23 12:00:00,2017-01-23,9.4,1,"2017-01"
"542",2017-01-23 13:00:00,2017-01-23,9.295,1,"2017-01"
"543",2017-01-23 14:00:00,2017-01-23,9.265,1,"2017-01"
"544",2017-01-23 15:00:00,2017-01-23,9.28,1,"2017-01"
"545",2017-01-23 16:00:00,2017-01-23,9.3,1,"2017-01"
"546",NA,NA,NA,NA,NA
"547",2017-01-23 18:00:00,2017-01-23,9.64,1,"2017-01"
"548",2017-01-23 19:00:00,2017-01-23,9.885,1,"2017-01"
"549",2017-01-23 20:00:00,2017-01-23,10.1,1,"2017-01"
"550",2017-01-23 21:00:00,2017-01-23,9.83,1,"2017-01"
"551",2017-01-23 22:00:00,2017-01-23,9.655,1,"2017-01"
"552",2017-01-23 23:00:00,2017-01-23,9.625,1,"2017-01"
"553",2017-01-24 00:00:00,2017-01-24,9.57,1,"2017-01"
"554",2017-01-24 01:00:00,2017-01-24,9.47,1,"2017-01"
"555",2017-01-24 02:00:00,2017-01-24,9.48,1,"2017-01"
"556",2017-01-24 03:00:00,2017-01-24,9.45,1,"2017-01"
"557",2017-01-24 04:00:00,2017-01-24,9.55,1,"2017-01"
"558",2017-01-24 05:00:00,2017-01-24,9.58,1,"2017-01"
"559",2017-01-24 06:00:00,2017-01-24,9.515,1,"2017-01"
"560",2017-01-24 07:00:00,2017-01-24,9.4,1,"2017-01"
"561",2017-01-24 08:00:00,2017-01-24,9.63,1,"2017-01"
"562",2017-01-24 09:00:00,2017-01-24,9.695,1,"2017-01"
"563",2017-01-24 10:00:00,2017-01-24,10.1,1,"2017-01"
"564",2017-01-24 11:00:00,2017-01-24,9.825,1,"2017-01"
"565",2017-01-24 12:00:00,2017-01-24,9.535,1,"2017-01"
"566",2017-01-24 13:00:00,2017-01-24,9.355,1,"2017-01"
"567",2017-01-24 14:00:00,2017-01-24,9.305,1,"2017-01"
"568",2017-01-24 15:00:00,2017-01-24,9.235,1,"2017-01"
"569",2017-01-24 16:00:00,2017-01-24,9.23,1,"2017-01"
"570",2017-01-24 17:00:00,2017-01-24,9.3,1,"2017-01"
"571",2017-01-24 18:00:00,2017-01-24,9.37,1,"2017-01"
"572",2017-01-24 19:00:00,2017-01-24,9.48,1,"2017-01"
"573",2017-01-24 20:00:00,2017-01-24,9.57,1,"2017-01"
"574",2017-01-24 21:00:00,2017-01-24,9.785,1,"2017-01"
"575",2017-01-24 22:00:00,2017-01-24,9.885,1,"2017-01"
"576",2017-01-24 23:00:00,2017-01-24,9.66,1,"2017-01"
"577",2017-01-25 00:00:00,2017-01-25,9.66,1,"2017-01"
"578",2017-01-25 01:00:00,2017-01-25,9.61,1,"2017-01"
"579",2017-01-25 02:00:00,2017-01-25,9.56,1,"2017-01"
"580",2017-01-25 03:00:00,2017-01-25,9.56,1,"2017-01"
"581",2017-01-25 04:00:00,2017-01-25,9.61,1,"2017-01"
"582",NA,NA,NA,NA,NA
"583",2017-01-25 06:00:00,2017-01-25,9.685,1,"2017-01"
"584",2017-01-25 07:00:00,2017-01-25,9.52,1,"2017-01"
"585",2017-01-25 08:00:00,2017-01-25,9.585,1,"2017-01"
"586",2017-01-25 09:00:00,2017-01-25,9.575,1,"2017-01"
"587",2017-01-25 10:00:00,2017-01-25,9.72,1,"2017-01"
"588",2017-01-25 11:00:00,2017-01-25,9.825,1,"2017-01"
"589",2017-01-25 12:00:00,2017-01-25,9.44,1,"2017-01"
"590",2017-01-25 13:00:00,2017-01-25,9.355,1,"2017-01"
"591",2017-01-25 14:00:00,2017-01-25,9.355,1,"2017-01"
"592",2017-01-25 15:00:00,2017-01-25,9.37,1,"2017-01"
"593",2017-01-25 16:00:00,2017-01-25,9.41,1,"2017-01"
"594",2017-01-25 17:00:00,2017-01-25,9.43,1,"2017-01"
"595",2017-01-25 18:00:00,2017-01-25,9.53,1,"2017-01"
"596",2017-01-25 19:00:00,2017-01-25,9.575,1,"2017-01"
"597",2017-01-25 20:00:00,2017-01-25,9.725,1,"2017-01"
"598",2017-01-25 21:00:00,2017-01-25,10.25,1,"2017-01"
"599",2017-01-25 22:00:00,2017-01-25,10.12,1,"2017-01"
"600",2017-01-25 23:00:00,2017-01-25,10.03,1,"2017-01"
"601",2017-01-26 00:00:00,2017-01-26,10.015,1,"2017-01"
"602",2017-01-26 01:00:00,2017-01-26,9.79,1,"2017-01"
"603",2017-01-26 02:00:00,2017-01-26,9.79,1,"2017-01"
"604",2017-01-26 03:00:00,2017-01-26,9.8,1,"2017-01"
"605",2017-01-26 04:00:00,2017-01-26,9.84,1,"2017-01"
"606",2017-01-26 05:00:00,2017-01-26,9.85,1,"2017-01"
"607",2017-01-26 06:00:00,2017-01-26,9.97,1,"2017-01"
"608",2017-01-26 07:00:00,2017-01-26,10.28,1,"2017-01"
"609",2017-01-26 08:00:00,2017-01-26,10.16,1,"2017-01"
"610",2017-01-26 09:00:00,2017-01-26,9.995,1,"2017-01"
"611",2017-01-26 10:00:00,2017-01-26,9.82,1,"2017-01"
"612",2017-01-26 11:00:00,2017-01-26,10.065,1,"2017-01"
"613",2017-01-26 12:00:00,2017-01-26,10.02,1,"2017-01"
"614",2017-01-26 13:00:00,2017-01-26,9.72,1,"2017-01"
"615",2017-01-26 14:00:00,2017-01-26,9.55,1,"2017-01"
"616",2017-01-26 15:00:00,2017-01-26,9.55,1,"2017-01"
"617",2017-01-26 16:00:00,2017-01-26,9.58,1,"2017-01"
"618",2017-01-26 17:00:00,2017-01-26,9.79,1,"2017-01"
"619",2017-01-26 18:00:00,2017-01-26,10.06,1,"2017-01"
"620",2017-01-26 19:00:00,2017-01-26,10.03,1,"2017-01"
"621",2017-01-26 20:00:00,2017-01-26,9.91,1,"2017-01"
"622",2017-01-26 21:00:00,2017-01-26,10.12,1,"2017-01"
"623",2017-01-26 22:00:00,2017-01-26,10.42,1,"2017-01"
"624",2017-01-26 23:00:00,2017-01-26,10.285,1,"2017-01"
"625",2017-01-27 00:00:00,2017-01-27,10.2,1,"2017-01"
"626",2017-01-27 01:00:00,2017-01-27,10.03,1,"2017-01"
"627",2017-01-27 02:00:00,2017-01-27,9.94,1,"2017-01"
"628",2017-01-27 03:00:00,2017-01-27,9.92,1,"2017-01"
"629",2017-01-27 04:00:00,2017-01-27,9.92,1,"2017-01"
"630",2017-01-27 05:00:00,2017-01-27,9.91,1,"2017-01"
"631",NA,NA,NA,NA,NA
"632",2017-01-27 07:00:00,2017-01-27,10.53,1,"2017-01"
"633",2017-01-27 08:00:00,2017-01-27,10.67,1,"2017-01"
"634",2017-01-27 09:00:00,2017-01-27,10.54,1,"2017-01"
"635",2017-01-27 10:00:00,2017-01-27,9.84,1,"2017-01"
"636",2017-01-27 11:00:00,2017-01-27,9.775,1,"2017-01"
"637",2017-01-27 12:00:00,2017-01-27,10.03,1,"2017-01"
"638",2017-01-27 13:00:00,2017-01-27,9.805,1,"2017-01"
"639",2017-01-27 14:00:00,2017-01-27,9.745,1,"2017-01"
"640",2017-01-27 15:00:00,2017-01-27,9.61,1,"2017-01"
"641",2017-01-27 16:00:00,2017-01-27,9.44,1,"2017-01"
"642",2017-01-27 17:00:00,2017-01-27,9.685,1,"2017-01"
"643",2017-01-27 18:00:00,2017-01-27,10.04,1,"2017-01"
"644",2017-01-27 19:00:00,2017-01-27,10.57,1,"2017-01"
"645",2017-01-27 20:00:00,2017-01-27,10.49,1,"2017-01"
"646",2017-01-27 21:00:00,2017-01-27,10.615,1,"2017-01"
"647",2017-01-27 22:00:00,2017-01-27,10.575,1,"2017-01"
"648",2017-01-27 23:00:00,2017-01-27,10.52,1,"2017-01"
"649",2017-01-28 00:00:00,2017-01-28,10.445,1,"2017-01"
"650",2017-01-28 01:00:00,2017-01-28,10.28,1,"2017-01"
"651",2017-01-28 02:00:00,2017-01-28,10.095,1,"2017-01"
"652",2017-01-28 03:00:00,2017-01-28,10.015,1,"2017-01"
"653",2017-01-28 04:00:00,2017-01-28,10.02,1,"2017-01"
"654",2017-01-28 05:00:00,2017-01-28,10.07,1,"2017-01"
"655",NA,NA,NA,NA,NA
"656",NA,NA,NA,NA,NA
"657",2017-01-28 08:00:00,2017-01-28,10.93,1,"2017-01"
"658",2017-01-28 09:00:00,2017-01-28,11.16,1,"2017-01"
"659",2017-01-28 10:00:00,2017-01-28,10.815,1,"2017-01"
"660",2017-01-28 11:00:00,2017-01-28,10.04,1,"2017-01"
"661",2017-01-28 12:00:00,2017-01-28,10.045,1,"2017-01"
"662",2017-01-28 13:00:00,2017-01-28,9.88,1,"2017-01"
"663",2017-01-28 14:00:00,2017-01-28,9.765,1,"2017-01"
"664",2017-01-28 15:00:00,2017-01-28,9.69,1,"2017-01"
"665",2017-01-28 16:00:00,2017-01-28,9.67,1,"2017-01"
"666",2017-01-28 17:00:00,2017-01-28,9.68,1,"2017-01"
"667",NA,NA,NA,NA,NA
"668",2017-01-28 19:00:00,2017-01-28,10.48,1,"2017-01"
"669",2017-01-28 20:00:00,2017-01-28,10.58,1,"2017-01"
"670",2017-01-28 21:00:00,2017-01-28,10.415,1,"2017-01"
"671",2017-01-28 22:00:00,2017-01-28,10.39,1,"2017-01"
"672",2017-01-28 23:00:00,2017-01-28,10.49,1,"2017-01"
"673",2017-01-29 00:00:00,2017-01-29,10.385,1,"2017-01"
"674",2017-01-29 01:00:00,2017-01-29,10.295,1,"2017-01"
"675",2017-01-29 02:00:00,2017-01-29,10.06,1,"2017-01"
"676",2017-01-29 03:00:00,2017-01-29,10.01,1,"2017-01"
"677",2017-01-29 04:00:00,2017-01-29,9.99,1,"2017-01"
"678",2017-01-29 05:00:00,2017-01-29,9.99,3,"2017-01"
"679",2017-01-29 06:00:00,2017-01-29,10.02,1,"2017-01"
"680",NA,NA,NA,NA,NA
"681",2017-01-29 08:00:00,2017-01-29,11.33,1,"2017-01"
"682",2017-01-29 09:00:00,2017-01-29,11.305,1,"2017-01"
"683",2017-01-29 10:00:00,2017-01-29,11.49,1,"2017-01"
"684",2017-01-29 11:00:00,2017-01-29,10.8,1,"2017-01"
"685",2017-01-29 12:00:00,2017-01-29,10.185,1,"2017-01"
"686",2017-01-29 13:00:00,2017-01-29,10.235,1,"2017-01"
"687",2017-01-29 14:00:00,2017-01-29,9.955,1,"2017-01"
"688",2017-01-29 15:00:00,2017-01-29,9.88,1,"2017-01"
"689",2017-01-29 16:00:00,2017-01-29,9.77,1,"2017-01"
"690",2017-01-29 17:00:00,2017-01-29,9.795,1,"2017-01"
"691",2017-01-29 18:00:00,2017-01-29,9.84,1,"2017-01"
"692",2017-01-29 19:00:00,2017-01-29,10.49,1,"2017-01"
"693",2017-01-29 20:00:00,2017-01-29,10.76,1,"2017-01"
"694",2017-01-29 21:00:00,2017-01-29,11.005,1,"2017-01"
"695",2017-01-29 22:00:00,2017-01-29,10.43,1,"2017-01"
"696",2017-01-29 23:00:00,2017-01-29,10.61,1,"2017-01"
"697",2017-01-30 00:00:00,2017-01-30,10.66,1,"2017-01"
"698",2017-01-30 01:00:00,2017-01-30,10.45,1,"2017-01"
"699",2017-01-30 02:00:00,2017-01-30,10.3,1,"2017-01"
"700",2017-01-30 03:00:00,2017-01-30,10.095,1,"2017-01"
"701",2017-01-30 04:00:00,2017-01-30,10.06,1,"2017-01"
"702",2017-01-30 05:00:00,2017-01-30,10.03,1,"2017-01"
"703",2017-01-30 06:00:00,2017-01-30,10.025,1,"2017-01"
"704",NA,NA,NA,NA,NA
"705",NA,NA,NA,NA,NA
"706",2017-01-30 09:00:00,2017-01-30,11.155,1,"2017-01"
"707",2017-01-30 10:00:00,2017-01-30,11.365,1,"2017-01"
"708",2017-01-30 11:00:00,2017-01-30,11.49,1,"2017-01"
"709",2017-01-30 12:00:00,2017-01-30,11.43,1,"2017-01"
"710",NA,NA,NA,NA,NA
"711",2017-01-30 14:00:00,2017-01-30,10.14,1,"2017-01"
"712",2017-01-30 15:00:00,2017-01-30,10.005,1,"2017-01"
"713",2017-01-30 16:00:00,2017-01-30,9.9,1,"2017-01"
"714",2017-01-30 17:00:00,2017-01-30,9.855,1,"2017-01"
"715",2017-01-30 18:00:00,2017-01-30,9.91,1,"2017-01"
"716",2017-01-30 19:00:00,2017-01-30,10.14,1,"2017-01"
"717",2017-01-30 20:00:00,2017-01-30,10.57,1,"2017-01"
"718",2017-01-30 21:00:00,2017-01-30,10.945,1,"2017-01"
"719",2017-01-30 22:00:00,2017-01-30,11.55,1,"2017-01"
"720",2017-01-30 23:00:00,2017-01-30,10.685,1,"2017-01"
"721",2017-01-31 00:00:00,2017-01-31,10.725,1,"2017-01"
"722",2017-01-31 01:00:00,2017-01-31,10.77,1,"2017-01"
"723",2017-01-31 02:00:00,2017-01-31,10.565,1,"2017-01"
"724",2017-01-31 03:00:00,2017-01-31,10.36,1,"2017-01"
"725",2017-01-31 04:00:00,2017-01-31,10.2,1,"2017-01"
"726",2017-01-31 05:00:00,2017-01-31,10.1,1,"2017-01"
"727",2017-01-31 06:00:00,2017-01-31,10.065,1,"2017-01"
"728",2017-01-31 07:00:00,2017-01-31,10.12,1,"2017-01"
"729",NA,NA,NA,NA,NA
"730",2017-01-31 09:00:00,2017-01-31,11.095,1,"2017-01"
"731",2017-01-31 10:00:00,2017-01-31,11.305,1,"2017-01"
"732",2017-01-31 11:00:00,2017-01-31,11.5,1,"2017-01"
"733",2017-01-31 12:00:00,2017-01-31,11.57,1,"2017-01"
"734",2017-01-31 13:00:00,2017-01-31,11.515,1,"2017-01"
"735",2017-01-31 14:00:00,2017-01-31,10.5,1,"2017-01"
"736",2017-01-31 15:00:00,2017-01-31,10.19,1,"2017-01"
"737",2017-01-31 16:00:00,2017-01-31,10.035,1,"2017-01"
"738",2017-01-31 17:00:00,2017-01-31,10.06,1,"2017-01"
"739",2017-01-31 18:00:00,2017-01-31,10.1,1,"2017-01"
"740",NA,NA,NA,NA,NA
"741",NA,NA,NA,NA,NA
"742",NA,NA,NA,NA,NA
"743",NA,NA,NA,NA,NA
"744",2017-01-31 23:00:00,2017-01-31,11.01,1,"2017-01"
"745",2017-02-01 00:00:00,2017-02-01,10.695,1,"2017-02"
"746",2017-02-01 01:00:00,2017-02-01,10.7,1,"2017-02"
"747",2017-02-01 02:00:00,2017-02-01,10.495,1,"2017-02"
"748",2017-02-01 03:00:00,2017-02-01,10.46,1,"2017-02"
"749",2017-02-01 04:00:00,2017-02-01,10.24,1,"2017-02"
"750",2017-02-01 05:00:00,2017-02-01,10.2,1,"2017-02"
"751",2017-02-01 06:00:00,2017-02-01,10.21,1,"2017-02"
"752",2017-02-01 07:00:00,2017-02-01,10.13,1,"2017-02"
"753",NA,NA,NA,NA,NA
"754",NA,NA,NA,NA,NA
"755",2017-02-01 10:00:00,2017-02-01,11.23,1,"2017-02"
"756",2017-02-01 11:00:00,2017-02-01,11.46,1,"2017-02"
"757",2017-02-01 12:00:00,2017-02-01,11.64,1,"2017-02"
"758",2017-02-01 13:00:00,2017-02-01,11.635,1,"2017-02"
"759",2017-02-01 14:00:00,2017-02-01,11.415,1,"2017-02"
"760",NA,NA,NA,NA,NA
"761",2017-02-01 16:00:00,2017-02-01,10.26,1,"2017-02"
"762",2017-02-01 17:00:00,2017-02-01,10.17,1,"2017-02"
"763",2017-02-01 18:00:00,2017-02-01,10.065,1,"2017-02"
"764",2017-02-01 19:00:00,2017-02-01,10.07,1,"2017-02"
"765",2017-02-01 20:00:00,2017-02-01,10.07,3,"2017-02"
"766",2017-02-01 21:00:00,2017-02-01,10.13,1,"2017-02"
"767",2017-02-01 22:00:00,2017-02-01,10.58,1,"2017-02"
"768",2017-02-01 23:00:00,2017-02-01,10.6,1,"2017-02"
"769",2017-02-02 00:00:00,2017-02-02,10.86,1,"2017-02"
"770",2017-02-02 01:00:00,2017-02-02,10.46,1,"2017-02"
"771",2017-02-02 02:00:00,2017-02-02,10.56,1,"2017-02"
"772",2017-02-02 03:00:00,2017-02-02,10.43,1,"2017-02"
"773",2017-02-02 04:00:00,2017-02-02,10.18,1,"2017-02"
"774",2017-02-02 05:00:00,2017-02-02,10.16,1,"2017-02"
"775",2017-02-02 06:00:00,2017-02-02,10.11,1,"2017-02"
"776",2017-02-02 07:00:00,2017-02-02,10,1,"2017-02"
"777",2017-02-02 08:00:00,2017-02-02,9.88,1,"2017-02"
"778",2017-02-02 09:00:00,2017-02-02,10.27,1,"2017-02"
"779",2017-02-02 10:00:00,2017-02-02,10.86,1,"2017-02"
"780",2017-02-02 11:00:00,2017-02-02,11.335,1,"2017-02"
"781",2017-02-02 12:00:00,2017-02-02,11.515,1,"2017-02"
"782",2017-02-02 13:00:00,2017-02-02,11.6,1,"2017-02"
"783",2017-02-02 14:00:00,2017-02-02,11.595,1,"2017-02"
"784",NA,NA,NA,NA,NA
"785",2017-02-02 16:00:00,2017-02-02,10.89,1,"2017-02"
"786",2017-02-02 17:00:00,2017-02-02,10.15,1,"2017-02"
"787",2017-02-02 18:00:00,2017-02-02,10.17,1,"2017-02"
"788",2017-02-02 19:00:00,2017-02-02,10.215,1,"2017-02"
"789",2017-02-02 20:00:00,2017-02-02,10.295,1,"2017-02"
"790",2017-02-02 21:00:00,2017-02-02,10.36,1,"2017-02"
"791",2017-02-02 22:00:00,2017-02-02,10.41,1,"2017-02"
"792",2017-02-02 23:00:00,2017-02-02,10.425,1,"2017-02"
"793",NA,NA,NA,NA,NA
"794",2017-02-03 01:00:00,2017-02-03,10.77,1,"2017-02"
"795",2017-02-03 02:00:00,2017-02-03,10.475,1,"2017-02"
"796",2017-02-03 03:00:00,2017-02-03,10.57,1,"2017-02"
"797",2017-02-03 04:00:00,2017-02-03,10.66,1,"2017-02"
"798",2017-02-03 05:00:00,2017-02-03,10.455,1,"2017-02"
"799",2017-02-03 06:00:00,2017-02-03,10.41,1,"2017-02"
"800",2017-02-03 07:00:00,2017-02-03,10.365,1,"2017-02"
"801",2017-02-03 08:00:00,2017-02-03,10.385,1,"2017-02"
"802",2017-02-03 09:00:00,2017-02-03,10.44,1,"2017-02"
